year,bomrank,bomtitle,imdblink,bomlink,imdb_genre_text,Genre_0,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6,Genre_7,Genre_8,Genre_9,Genre_10
2006,118,Beerfest,http://www.imdb.com/title/tt0486551/,http://www.boxofficemojo.com/movies/?id=beerfest.htm,"['Comedy', ' Comedy']",Comedy, Comedy,,,,,,,,,
2006,119,Akeelah and the Bee,http://www.imdb.com/title/tt0437800/,http://www.boxofficemojo.com/movies/?id=akeelahandthebee.htm,"['Drama', 'Family', ' Drama', ' Family']",Drama,Family, Drama, Family,,,,,,,
2006,120,The Marine,http://www.imdb.com/title/tt0419946/,http://www.boxofficemojo.com/movies/?id=marine.htm,"['Action', 'Comedy', 'Drama', ' Action', ' Comedy', ' Drama', ' Thriller']",Action,Comedy,Drama, Action, Comedy, Drama, Thriller,,,,
2006,121,Aquamarine,http://www.imdb.com/title/tt0429591/,http://www.boxofficemojo.com/movies/?id=aquamarine.htm,"['Comedy', 'Family', 'Fantasy', ' Comedy', ' Family', ' Fantasy', ' Romance']",Comedy,Family,Fantasy, Comedy, Family, Fantasy, Romance,,,,
2006,122,Ultraviolet,http://www.imdb.com/title/tt0370032/,http://www.boxofficemojo.com/movies/?id=ultraviolet.htm,"['Action', 'Adventure', 'Crime', ' Action', ' Adventure', ' Crime', ' Fantasy', ' Sci-Fi', ' Thriller']",Action,Adventure,Crime, Action, Adventure, Crime, Fantasy, Sci-Fi, Thriller,,
2006,123,School for Scoundrels,http://www.imdb.com/title/tt0462519/,http://www.boxofficemojo.com/movies/?id=schoolforscoundrels.htm,"['Comedy', ' Comedy']",Comedy, Comedy,,,,,,,,,
2006,124,The Last King of Scotland,http://www.imdb.com/title/tt0455590/,http://www.boxofficemojo.com/movies/?id=lastkingofscotland.htm,"['Biography', 'Drama', 'History', ' Biography', ' Drama', ' History', ' Thriller']",Biography,Drama,History, Biography, Drama, History, Thriller,,,,
2006,125,Notes on a Scandal,http://www.imdb.com/title/tt0465551/,http://www.boxofficemojo.com/movies/?id=notesonascandal.htm,"['Crime', 'Drama', 'Romance', ' Crime', ' Drama', ' Romance', ' Thriller']",Crime,Drama,Romance, Crime, Drama, Romance, Thriller,,,,
2006,126,Just My Luck,http://www.imdb.com/title/tt0397078/,http://www.boxofficemojo.com/movies/?id=justmyluck.htm,"['Comedy', 'Fantasy', 'Romance', ' Comedy', ' Fantasy', ' Romance']",Comedy,Fantasy,Romance, Comedy, Fantasy, Romance,,,,,
2006,127,Annapolis,http://www.imdb.com/title/tt0417433/,http://www.boxofficemojo.com/movies/?id=annapolis.htm,"['Drama', 'Romance', 'Sport', ' Drama', ' Romance', ' Sport']",Drama,Romance,Sport, Drama, Romance, Sport,,,,,
2006,128,Unaccompanied Minors,http://www.imdb.com/title/tt0488658/,http://www.boxofficemojo.com/movies/?id=unaccompaniedminors.htm,"['Adventure', 'Comedy', 'Family', ' Adventure', ' Comedy', ' Family', ' Romance']",Adventure,Comedy,Family, Adventure, Comedy, Family, Romance,,,,
2006,129,An American Haunting,http://www.imdb.com/title/tt0429573/,http://www.boxofficemojo.com/movies/?id=americanhaunting.htm,"['Drama', 'History', 'Horror', ' Drama', ' History', ' Horror', ' Mystery', ' Thriller']",Drama,History,Horror, Drama, History, Horror, Mystery, Thriller,,,
2006,130,Black Christmas (2006),http://www.imdb.com/title/tt0454082/,http://www.boxofficemojo.com/movies/?id=blackchristmas.htm,"['Horror', ' Horror']",Horror, Horror,,,,,,,,,
2006,131,Marie Antoinette,http://www.imdb.com/title/tt0422720/,http://www.boxofficemojo.com/movies/?id=marieantoinette.htm,"['Biography', 'Drama', 'History', ' Biography', ' Drama', ' History', ' Romance']",Biography,Drama,History, Biography, Drama, History, Romance,,,,
2006,132,Larry the Cable Guy: Health Inspector,http://www.imdb.com/title/tt0462395/,http://www.boxofficemojo.com/movies/?id=larrythecableguy.htm,"['Comedy', 'Romance', ' Comedy', ' Romance']",Comedy,Romance, Comedy, Romance,,,,,,,
2006,133,Arthur and the Invisibles,http://www.imdb.com/title/tt0344854/,http://www.boxofficemojo.com/movies/?id=arthurandtheinvisibles.htm,"['Animation', 'Adventure', 'Family', ' Animation', ' Adventure', ' Family', ' Fantasy']",Animation,Adventure,Family, Animation, Adventure, Family, Fantasy,,,,
2006,134,See No Evil,http://www.imdb.com/title/tt0437179/,http://www.boxofficemojo.com/movies/?id=seenoevil.htm,"['Action', 'Horror', 'Thriller', ' Action', ' Horror', ' Thriller']",Action,Horror,Thriller, Action, Horror, Thriller,,,,,
2006,135,Tristan and Isolde,http://www.imdb.com/title/tt0375154/,http://www.boxofficemojo.com/movies/?id=tristanandisolde.htm,"['Action', 'Adventure', 'Drama', ' Action', ' Adventure', ' Drama', ' Romance', ' War']",Action,Adventure,Drama, Action, Adventure, Drama, Romance, War,,,
2006,136,Everyone's Hero,http://www.imdb.com/title/tt0430779/,http://www.boxofficemojo.com/movies/?id=everyoneshero.htm,"['Animation', 'Adventure', 'Comedy', ' Animation', ' Adventure', ' Comedy', ' Family', ' Sport']",Animation,Adventure,Comedy, Animation, Adventure, Comedy, Family, Sport,,,
